initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
zz,,,Vendredi 22,18h30,Salle des concerts,,0 €,sv,Danse & concert de Noël,,Elèves du consevatoire,,,,,,,,,,,,,
jlb,,,Dimanche 10,15h,Cirque Mimulus,Fresnay-sur-Sarthe,0 €,sv,,,Spectacle Noël,,,,,,,,,,,,,
jlb,,,Dimanche 10,17h30,Comédie Le Mans,,20 €,sv,Le dernier boulet du reste de ma vie,Vanessa Kayo,One Woman Show,,,,,,,,,,,,,
jlb,,,Dimanche 10,16h,La grange Dimeresse,Saint-Rémy-du-Val,5 €,sv,les lettres de mon moulin,,lecture théâtrale,,,,,,,,,,,,,
at,,,Dimanche 10,17h,La Passerelle,Connerré,8 €,sv,Le jour ou le jour s'arrêtera,Eddy la Gooyatsh,sp. économe en énergie et responsable,,,,,,,,,,,,,
at ,,,Dimanche 10,14h30/16h30,Maison de quartier Pierre Guédou,,0 €,sv,Sac à bafouilles,Collectif Azul Bangor,conte équestre de Noël >3 ans,,,,,,,,,,,,,
at ,,,Dimanche 10,10h30,rue blondeau,,0 €,sv,La roulotte du chat botté,Cinémaniak et Cie,ciné concert,,,,,,,,,,,,,
jlb,,,Dimanche 10,17h,Théâtre du Passeur,,6 à 8 €,sv,Matinées chez la contesse de Guermantes,,lecture,,,,,,,,,,,,,
jlb,,,Dimanche 17,18h30,Comédie Le Mans,,28 €,sv,"Souriez, vos êtes manipulés ?",harlie Haid,Mentalisme,,,,,,,,,,,,,
bl,,,Dimanche 17,16h30,Le Plongeoir,Le Mans,complet,sv,Métamorphoses,Cies Pagnozoo & Lawen,voltige équestre,,,,,,,,,,,,,
zz,,,Dimanche 17,17h,Le Val’Rhonne,Moncé-en-Belin,6 €,sv,Histoires à danser,Cie Cet Eté,théatre & danse,,,,,,,,,,,,,
at ,,,Dimanche 17,14h3/17h,Maison de quartier Les Aloès,,0 €,sv,Avec un grand F,Cie Les Gamettes,th burlesque >5 ans,,,,,,,,,,,,,
at,,,Dimanche 17,16h30,Salle des fêtes,Poillé-sur-Vègre,0 €,sv,contes de Noël,,conte >4 ans,,,,,,,,,,,,,
tu,Spectacle de Noël,,Dimanche 24,hnc,La Citadelle des Anges,Teloché,12 €,sv,BUG CHRISTMAS,,comédie burlesque et fantastique,,,,,,,,,,,,,
ba,,,Dimanche 3,14H30/16H30,Eve scène universitaire,Le Mans,4€/7€/10€,sv,Cirk'alors,Cie in Toto,Cirque,,,,,,,,,,,,,
at ,,,Dimanche 3,14h30/16h30,Eve scène universitaire,,0 €,sv,Cirk alors !,Cie In Toto,cirque miniature pour clown à tout faire,,,,,,,,,,,,,
at ,,,Dimanche 3,15h/17h,L'Alambik,,0 €,sv,Pas si bêêtes !,Cie Les Zanimos,Marionettes >4 ans,,,,,,,,,,,,,
zz,,,Dimanche 3,12h,Le Pâtis,,84 €,sv,Bang Bang,,Repas Spectacle,,,,,,,,,,,,,
tu,,,Dimanche 3,20h30,Le Plongeoir,,complet,sv,Avant la nuit d'après,Cie EquiNote,cirque équestre/ fête foraine fantasmagorique,,,,,,,,,,,,,
at,M.U.R plein champ,,Dimanche 3,10h-17h,Musée de Tessé,,0 €,sv,Création d'une fresque en direct par Carole B,,,,,,,,,,,,,,,
zz,,,Dimanche 31,12h/20h30,Le Pâtis,,120 à 145€,sv,Bang Bang,,Repas Spectacle,,,,,,,,,,,,,
ce,,,Jeudi 14,21h,Blue Zinc,,Fmelta,sv,,,Le set Comedy (humour),,,,,,,,,,,,,
jlb,,,Jeudi 14,21h,Comédie Le Mans,,complet,sv,,Waly Dia,Stand Up,,,,,,,,,,,,,
tu,Th. de l'Acthalia,,Jeudi 14,20h30,Salle des concerts,,10/18€ Réservations: 06 10 53 38 40 - acthalia@hotmail.fr,sv,Mondial Placard,Côme de Bellescize,comédie,,,,,,,,,,,,,
zz,LES SOIREES A SUIVRE.. session 60,,Jeudi 14,20h30,Studio de la Cie Marie Lenfant,,entrée libre,sv,Delice,Clint Lutes,solo danse,,,,,,,,,,,,,
pl,,,Jeudi 14,19h30,Théâtre de Chaoué,Allonnes,5 €,sv,Suzanne,Cie TéTroFort,Théatre,,,,,,,,,,,,,
tu,,,Jeudi 21,20h30,Le Pilier Rouge,,prix libre,sv,Au Pays De Ronan et ses Instruments ,Ronan Ronan,ch. bricolée,,,,,,,,,,,,,
zz,,,Jeudi 28,14h/17h/19h,Le Pâtis,,7 à 9€,sv,Pique nique magique,,conte de Noël enfant,,,,,,,,,,,,,
zz,,,Jeudi 7,20h30,Le Pâtis,,15 €,sv,Axel Alvarez,,spectacle de danse,,,,,,,,,,,,,
bl,,,Jeudi 7,20h30,Théâtre de la Halle-au-Blé,La Flèche,7 à 15€,sv,Bob et moi,Bajour / Alexandre Virapin,théâtre / récit,,,,,,,,,,,,,
at ,,,Jeudi 7,20h30,Théâtre Paul Scarron,,10 à 18€,sv,Boire fumer et conduire vite,Théâtre de l'Acthalia,th,,,,,,,,,,,,,
bl,,,Lundi 18,14h,Le Plongeoir,Le Mans,8 à 13€,sv,Métamorphoses,Cies Pagnozoo & Lawen,voltige équestre,,,,,,,,,,,,,
tu,,,Lundi 4,20h30,Le Plongeoir,,complet,sv,Avant la nuit d'après,Cie EquiNote,cirque équestre/ fête foraine fantasmagorique,,,,,,,,,,,,,
jlb,,,Mardi 19,18h,Espace Henri Salvador,Coulaines,"5,4 à 7,5 €",sv,Petits Contes Orientaux,,Des 3 ans,,,,,,,,,,,,,
at,,,Mardi 19,20h,Le plongeoir,,8 à 13€,sv,Métamorphoses,Cies Pagnozoo & Lawen,voltige équestre,,,,,,,,,,,,,
at ,,,Mardi 19,18h,Théâtre de l’Écluse,,0 €,sv,Le complexe du pingouin,Cie Le Mouton Carré,"Marionettes, chant et vidéo >3 ans",,,,,,,,,,,,,
zz,,,Mardi 26,14h/17h/19h,Le Pâtis,,7 à 9€,sv,Pique nique magique,,conte de Noël enfant,,,,,,,,,,,,,
bl,,,Mardi 5,18h30,Espace Scélia,Sargé-lès-le-Mans,5 à 7€,sv,La serpillère de Mr. Mutt,Marc Lacourt - Ma Compagnie,spectacle jeune public,,,,,,,,,,,,,
at ,,,Mercredi 13,10h30/15h,Cinéma Le Royal,,0 €,sv,Nimbus,Label Caravan,ciné concert >3 ans,,,,,,,,,,,,,
at ,,,Mercredi 13,15h/17h,Maison de quartier Georges Moustaki,,0 €,sv,Le journal de grosse patate,Cie théâtre en herbe,Th musical >5 ans,,,,,,,,,,,,,
