"initiales","festival","style_festival","date","horaire","lieu","ville","prix","genre","spectacle1","artiste1","style1","spectacle2","artiste2","style2","spectacle3","artiste3","style3","spectacle4","artiste4","style4","lien1","lien2","lien3","lien4"
"zz",,,"Vendredi 16","20h30","L'Austral",,"au chapeau","c",,"“Youth” Laurence Wasser",,,,,,,,,,,,"https://www.youtube.com/watch?v=We5vrQ6hKvQ&feature=share&fbclid=IwAR2Qh1l5-M9xNRlEDfPVkDWxkeJ8692-gyRJl2u0AgyN5DjuAN_mr-jnscY",,
"AT",,,"Vendredi 16","20h30","Le Chapiteau - Cité du cirque",,"4/8€","sv","Der Lauf","Vélocimanes Associés","cirque",,,,,,,,,,,,,
"tu",,,"Vendredi 16","20h","Le Lapin Blanc",,"0 €","c",,"Syl","blues",,,,,,,,,,,,,
"tu",,,"Vendredi 16","21h","Le Zoo",,"au chapeau","c",,"Azuryte","solo guitare/voix, folk/pop",,,,,,,,,,,,,
"zz",,,"Vendredi 2","20h30","Bistro Broc Café","Changé","au chapeau","c",,"Didier interprète Neil YOUNG",,,,,,,,,,,,,,
"CE",,,"Vendredi 2","21h","Blue Zinc",,"au chapeau","c",,"A BOUT DE RAMES","mus. irlandaise",,,,,,,,,,,,,
"at",,,"Vendredi 2","21h","Comédie, 37 rue nationale",,"t.n.c.","sv","Mes histoires de coeur","Elizabeth Buffet","humour",,,,,,,,,,,,,
"zz",,,"Vendredi 2","20h","La Fonderie",,"5 €","sv","Espace temps - Espace vide","Cie O'koul",,,,,,,,,,,,,,
"jlb","Soirées starter",,"Vendredi 2","20h30","La Péniche","Allonnes","0 €","c",,"Kidd M","rapp",,"Solal","rock",,"Wuu Jian","rap",,,,,,,
"tu",,,"Vendredi 2","21h","Le Barouf",,"0 €","c",,"Only Wax #32 - Guest : Dj Suspect ","session vinyl hip hop Groove & funk",,,,,,,,,,,,,
"tu","Garage 5",,"Vendredi 2","21h","Le Lézard",,"au chapeau","c",,"Bear bones","lay low, électro  psyché",,,,,,,,,,,,,
"AT","La Fiesta du Bidul #2","concerts","Vendredi 2","19h","Le Local à bières","Arnage","2 €","c",,"LOCOMO","SOLAR GROOVE",,"SELECTORS DELIGHT : CRAZY JUH + PAKO + CHRIS DJ + KOSMAR","DJ set funk, soul, latino, reggae, afrobeat 100% vinyles",,,,,,,,"https://www.facebook.com/events/451991750194891?ref=newsfeed","https://www.locomo.club/",
"at",,,"Vendredi 2","20h30","Le Pâtis",,"14/20€","sv","Millenium party",,"spectacle",,,,,,,,,,,,,
"tu",,,"Vendredi 2","20h","Le Pilier Rouge",,"0 €","c",,"collectif racine","DJ SET",,,,,,,,,,,,,
"AT",,,"Vendredi 2","20h","Les Quinconces - Petit Théâtre",,"9/24€","sv","L'été des charognes",,"th.",,,,,,,,,,,"https://billetterie.quinconces-espal.com/spectacle?id_spectacle=2556&lng=1",,
"AT",,,"Vendredi 2","20h","Médiathèque G. Sand","Yvré-l'Évêque","3,5/5€ résa oblig.","c",,"Nadia Simon","voyage sonore",,,,,,,,,,,,,
"at","Soirée Téléthon","concerts","Vendredi 2","20h30","Salle Georges Brassens","Yvré-l'Évêque","prix libre","c",,"Lafta blues","reprises pop rock","Les Habits du dimanche","ch.fr.",,,,,,,,,"https://www.facebook.com/events/505155481620370/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjY5NDkwMjA1LCJjYWxsc2l0ZV9pZCI6MzU5MDM2MDAxOTY4NDMyfQ%3D%3D&acontext=%7B%22action_history%22%3A%22[%7B%5C%22surface%5C%22%3A%5C%22multi_join_nearby%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22suggested_events%5C%22%2C%5C%22extra_data%5C%22%3A[]%7D]%22%7D&__xts__[0]=68.ARBHuENmSfcO89Ga6g86jy_VCgTssOps6331R9dstQKqXxUGScdIf4q5gADKPaXohuKumTQ0iF_OhPeV2IJ1hNHntvnPCnz_acXR23qa2b_HzJ2RIt7lw_0t1H8W5K_lfgwdHIGj6Oy1ZcMg9zLiR6uSrWXmQPNNe-2rPVGv-4At1e2H2VyQS-MN-C0BeRfopbe-c_90OJVv4PF6XKf9J8t5KdQq7WeQ8SpxVkJBHeBhXio6OZFTDzoJvsJawcEWOFGbJzgu12-KP5_TGwjtRrdsqRKMtNlJ",,
"tu","M.E.R.C.I Rencontre Internationale Danse Musique",,"Vendredi 2","20h30","Studio de la Cie Marie Lenfant",,"0 €","sv","Apogeos","CREO DANCE COMPANY","danse, Athènes",,,,,,,,,,,,,
"AT",,,"Vendredi 2","19h30","Théâtre de Chaoué","Allonnes","5 €","sv","Attraction foraine","Cie des Gens Pluriels","concert-spectacle > 11 ans",,,,,,,,,,,,,
"ce",,,"Vendredi 23","21h","Blue Zinc",,"au chapeau","c",,"jazz manouche",,,,,,,,,,,,,,
"tu",,,"Vendredi 23","22h","Brasserie Septante Deux",,"0 €","c",,"Praktika + Soap & Reza Stax","Afro House Electro",,,,,,,,,,,,,
"jlb",,,"Vendredi 23","16h","Espace Henri Salvador","Coulaines","5à7€","sv","Tuiles","Cie fred Teppe","spectacle burlesque à partir de 3 ans",,,,,,,,,,,,,
"AT",,,"Vendredi 23","20h30","La Cité du Cique",,"4/8€","sv","Le syndrome de Cassandre","Cie l'Absente","cirque > 14 ans",,,,,,,,,,,,,
"tu",,,"Vendredi 23","21h","Le Barouf",,"0 €","c",,"Before de Noël","DJ SETS & more",,,,,,,,,,,,,
"tu",,,"Vendredi 23","20h","Le Lapin Blanc",,"0 €","c",,"Élie","jazz swing",,,,,,,,,,,,,
"tu",,,"Vendredi 23","21h","Le Zoo",,"au chapeau","c",,"Dj traxx","house",,,,,,,,,,,,,
"jlb",,,"Vendredi 23","10h30 & 17h","Théâtre du Passeur",,"5 €","sv","Les P'tites Goules","Yannick Lefeuvre","contes jusqu'à 3 ans","Pif! Paf ! au pays des rêves!","Yannick Lefeuvre","contes à partir de 4 ans",,,,,,,,,,
"tu",,,"Vendredi 30","21h","Le Barouf",,"0 €","c",,"Judi K & Friends","dub sessions",,,,,,,,,,,,,
"tu",,,"Vendredi 30","21h","Le Zoo",,"au chapeau","c",,"Eclipse","reprises pop rock",,,,,,,,,,,,,
"AT",,,"Vendredi 9","19h30","Bar L'Olivier",,"prix libre","c",,"Eclipse","duo solaire de reprises",,,,,,,,,,,"https://www.facebook.com/events/664794831764728/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjY5NDg5NzE5LCJjYWxsc2l0ZV9pZCI6MzU5MDM2MDAxOTY4NDMyfQ%3D%3D&acontext=%7B%22action_history%22%3A%22[%7B%5C%22surface%5C%22%3A%5C%22multi_join_nearby%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22suggested_events%5C%22%2C%5C%22extra_data%5C%22%3A[]%7D]%22%7D&__xts__[0]=68.ARCuR2arlBZiTXRRkiYHF-dFqafLGkse7bOkxGQn-tnv5Gw5mRYOxnkZ5tkAM-2ioJWoWhTU1e5ZLKlMRPbeLAIND0e2nnfq5T5ffjX321179fbz8hd_7YrHGE7HVTjq6oE9PJjsahH1OKCvlTHdnzlBT-71itcfrCDywQ2HA6b0v6EzCIGC3Ubzy0CJZKJLUqLovD2LhRPQiBkQEXjRmP6ih_s59eVnPoxkM9lTqS93xseAQrnZ5KjKzx6Yh2_wJUKWFvlFKsbpXLTFCAvxYoAH4zYH0xP8",,
"zz",,,"Vendredi 9","20h30","Bistro Broc Café","Changé","au chapeau","c",,"Dany accompagné de Gil et Jean-Marie",,,,,,,,,,,,,,
"ce",,,"Vendredi 9","21h","Blue Zinc",,"au chapeau","c",,"LES KANKRES","pop rock",,,,,,,,,,,,,
"jlb",,,"Vendredi 9","20h30","Espace du narais","Saint-Mars-la-Brière","4à10€","sv","Hic","Cie Heidi à bien grandi","spectacle musical burlesque",,,,,,,,,,,,,
"at",,,"Vendredi 9","20h30","Espace Scélia",,"7/10€","sv","Mouton noir","Cie Piment Langue d'Oiseau","sp.> 12 ans",,,,,,,,,,,"https://www.facebook.com/events/545368344039068/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjY5NDkxNjQ4LCJjYWxsc2l0ZV9pZCI6MzU5MDM2MDAxOTY4NDMyfQ%3D%3D&acontext=%7B%22action_history%22%3A%22[%7B%5C%22surface%5C%22%3A%5C%22multi_join_nearby%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22suggested_events%5C%22%2C%5C%22extra_data%5C%22%3A[]%7D]%22%7D&__xts__[0]=68.ARCWpytbpOBKP-X8wWcDFAij9tj2atkGEDHHXeUdJ_uY7xNfcTc-dDrgs7GBWqBmnGwmYH_voxVFYBcz_n2rVI1qe7MtpDE1ayTuy0MivhwyWZ7Zc_9gvH-ZX0esx1mUmJQkao6GGamB70Sh7EkBzOBswmO9bxWrPkvT1RC51wxR3xc0yccfEb_dUwIFMUy-pkXME_M8-X76i48egZG0d9hDHs9N5uoIfy1TxXdTO1PCnNxBAdNvsU4IKsv4XfctrZKlM6zFFOc6foCnqUoBj5_VPjrgONLJ",,
"AT",,,"Vendredi 9","20h","L'Espal",,"17/35€","sv","La rose des vents",,"cuisine et mus.",,,,,,,,,,,,,
"AT",,,"Vendredi 9","20h30","La Cité du cirque",,"4/8€","sv","L'homme canon","Rémi Luchez","cirque",,,,,,,,,,,,,
"tu",,,"Vendredi 9","20h","Le Lapin Blanc",,"0 €","c",,"Manu K","blues/rock",,,,,,,,,,,,,
"tu","M.E.R.C.I Rencontre Internationale Danse Musique",,"Vendredi 9","19h","Le Lézard",,"0 €","sv","Improvisations danse musique","artistes de M.E.R.C.I","(danse, mus.)",,,,,,,,,,,,,
"tu",,,"Vendredi 9","21h","Le Zoo",,"au chapeau","c",,"Paul & Didier","rock blues",,,,,,,,,,,,,
"at",,,"Vendredi 9","19h30","Lieu-dit Le Buron","Laigné-en-Belin","prix libre résa cons.","sv","Lueur","Cirque de la Guirlande","cirque",,,,,,,,,,,"https://www.facebook.com/events/649565163439025/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjY5NDg5NDMyLCJjYWxsc2l0ZV9pZCI6MzU5MDM2MDAxOTY4NDMyfQ%3D%3D&acontext=%7B%22action_history%22%3A%22[%7B%5C%22surface%5C%22%3A%5C%22multi_join_nearby%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22suggested_events%5C%22%2C%5C%22extra_data%5C%22%3A[]%7D]%22%7D&__xts__[0]=68.ARCc3Dah4_dqFk5myP_O8eg3Ehg1WJ7WRgTIsRLqFC27j-eyr-BjONDsTb9N1YzKwUJV6rc17-2HQIglF74erSoipNTrY9ItvArbliYxVCuYFNxqcb1Bb6aAJ5vBuAjMzz071Xxy0G9Fvp7pfKY0aCdxug5zBvqtjoeN8YYuyEHpDXUj4wSXnOL6wOq1LbWNAD_r8lgDtgZCBfJuBzZc65YbS_XKQVUIJP6QjrcREukIapZxJP6X9NHrcjyPmT7gJdi51qec540vaIiRbwefCfPRRK1t57k3",,
"at","Soirée jeunes talents ","concert et rencontre","Vendredi 9","18h-20h","MJC Jacques Prévert",,"0 €","c",,,,,,,,,,,,,,,,
"bl",,,"Vendredi 9","20h30","Théâtre de la Halle-au-Blé","La Flèche","7 à 15€","sv","Où on va papa ?","Paul Production","à partir de 12 ans",,,,,,,,,,,,,
